time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,rho_new,rho_redeposit,WindSpeed,Pressure,RH,Ts_surface,Melt_rate,G,estimated_albedo,Tsub_est,Lnet,Snet,QM,Sublimation,U10,V10,BDOT_new
2016-01-05 17:00:00,277.883,175.002,264.043,245.534,49.124,9.947,0.000,0.000,0.800,30.000,223.648,3.374,83475.290,73.634,257.617,0.000,2.869,0.831,266.995,-71.754,47.039,0.000,0.000,-3.486,0.529,0.000
2016-01-05 18:00:00,134.872,174.876,263.343,244.440,76.810,13.736,0.000,0.000,0.800,30.000,257.231,4.180,83449.843,73.503,255.009,0.000,4.509,0.838,266.645,-62.037,21.801,0.000,0.000,-4.143,0.656,0.000
2016-01-05 19:00:00,47.710,173.854,262.743,243.255,90.589,14.679,0.000,0.000,0.800,30.000,278.508,4.787,83420.588,75.754,253.542,0.000,5.688,0.841,266.345,-57.655,7.574,0.000,0.000,-4.659,0.610,0.000
2016-01-05 20:00:00,13.680,174.173,262.243,242.430,94.746,15.381,0.000,0.000,0.800,30.000,291.115,5.188,83372.254,75.667,253.053,0.000,6.255,0.842,266.095,-55.557,2.161,0.000,0.000,-5.012,0.444,0.000
2016-01-05 21:00:00,4.385,172.024,261.743,242.032,99.589,16.517,0.000,0.000,0.800,30.000,302.040,5.562,83307.564,78.653,252.741,0.000,6.698,0.843,265.845,-56.573,0.691,0.000,0.000,-5.336,0.254,0.000
2016-01-05 22:00:00,3.842,169.270,261.443,242.048,115.951,20.081,0.000,0.000,0.800,30.000,319.646,6.223,83296.709,77.981,252.821,0.000,7.249,0.842,265.695,-59.617,0.605,0.000,0.000,-5.891,0.066,0.000
2016-01-05 23:00:00,10.468,166.027,260.843,242.056,115.095,20.254,0.000,0.000,0.800,30.000,320.944,6.275,83248.759,81.720,252.353,0.000,7.395,0.843,265.395,-61.169,1.643,0.000,0.000,-5.934,-0.021,0.000
2016-01-06 00:00:00,36.978,165.016,261.138,242.358,112.841,20.407,0.000,0.000,0.800,30.000,322.217,6.326,83185.247,77.657,252.870,0.000,7.233,0.842,265.542,-64.050,5.830,0.000,0.000,-5.976,-0.019,0.000
2016-01-06 01:00:00,110.413,161.729,260.643,242.972,97.966,20.137,0.000,0.000,0.800,30.000,321.576,6.301,83117.661,79.751,253.363,0.000,6.788,0.842,265.295,-69.127,17.494,0.000,0.000,-5.955,-0.070,0.000
2016-01-06 02:00:00,214.014,160.404,260.743,243.887,78.085,18.985,0.000,0.000,0.800,30.000,319.234,6.207,83081.386,81.055,254.749,0.000,5.954,0.839,265.345,-75.544,34.471,0.000,0.000,-5.875,-0.173,0.000
2016-01-06 03:00:00,317.328,157.989,260.743,245.069,57.557,10.679,0.000,0.000,0.800,30.000,318.095,6.162,83028.106,79.766,256.010,0.000,5.213,0.836,265.345,-82.668,52.088,0.000,0.000,-5.829,-0.362,0.000
2016-01-06 04:00:00,430.746,155.896,260.743,246.417,40.993,6.380,0.000,0.000,0.800,30.000,314.102,6.007,82976.724,83.024,257.420,0.000,4.332,0.831,265.345,-90.104,72.607,0.000,0.000,-5.684,-0.557,0.000
2016-01-06 05:00:00,545.163,153.000,260.943,247.798,23.696,-2.205,0.000,0.000,0.800,30.000,312.517,5.947,82926.984,81.734,258.909,0.000,3.542,0.825,265.445,-98.744,95.213,0.000,0.001,-5.593,-0.877,0.000
2016-01-06 06:00:00,651.877,150.264,260.343,249.102,4.704,-9.194,0.000,0.000,0.800,44.154,306.494,5.723,82929.324,84.314,259.926,0.000,2.943,0.820,265.145,-105.459,117.234,0.000,0.005,-5.321,-1.290,0.000
2016-01-06 07:00:00,742.173,150.106,260.643,250.197,-8.788,-17.370,0.000,0.000,0.800,30.000,299.947,5.489,82883.940,81.693,261.402,0.000,1.966,0.811,265.295,-111.475,140.415,0.000,0.010,-5.013,-1.661,0.000
2016-01-06 08:00:00,810.388,149.339,260.843,251.061,-21.423,-18.164,0.000,0.000,0.800,30.000,289.130,5.123,82863.228,81.069,262.613,0.000,1.318,0.801,265.395,-117.123,161.083,0.000,0.013,-4.585,-1.936,0.000
2016-01-06 09:00:00,851.355,150.769,261.543,251.661,-28.521,-18.422,0.000,0.000,0.800,30.000,279.256,4.810,82855.622,78.622,263.867,0.000,0.838,0.789,265.745,-120.818,179.461,0.000,0.015,-4.184,-2.178,0.000
2016-01-06 10:00:00,861.482,149.876,261.643,251.851,-30.755,-18.380,0.000,0.000,0.800,30.000,272.647,4.611,82887.379,73.769,264.154,0.000,0.703,0.786,265.795,-122.894,184.249,0.000,0.017,-4.152,-1.868,0.000
2016-01-06 11:00:00,840.937,152.038,262.443,251.812,-21.079,-17.322,0.000,0.000,0.800,30.000,277.607,4.760,82824.365,72.174,264.270,0.000,0.850,0.785,266.195,-121.214,180.938,0.000,0.017,-4.117,-2.216,0.000
2016-01-06 12:00:00,791.592,152.581,262.443,251.466,-11.044,-16.302,0.000,0.000,0.800,30.000,283.969,4.957,82793.782,71.601,263.461,0.000,1.256,0.793,266.195,-117.337,163.580,0.000,0.015,-4.051,-2.647,0.000
2016-01-06 13:00:00,714.319,155.589,263.143,250.766,1.862,-14.162,0.000,0.000,0.800,30.000,280.664,4.853,82792.785,70.612,262.945,0.000,1.621,0.798,266.545,-112.224,144.105,0.000,0.012,-3.755,-2.913,0.000
2016-01-06 14:00:00,617.833,156.734,262.943,249.698,13.789,-12.660,0.000,0.000,0.800,30.000,278.895,4.799,82788.437,73.427,261.503,0.000,2.201,0.810,266.445,-105.250,117.340,0.000,0.006,-3.811,-2.764,0.000
2016-01-06 15:00:00,507.472,159.697,263.543,248.505,32.462,-5.272,0.000,0.000,0.800,30.000,290.484,5.167,82789.496,71.255,260.307,0.000,3.076,0.818,266.745,-97.526,92.376,0.000,0.003,-4.351,-2.491,0.000
2016-01-06 16:00:00,392.656,160.259,263.343,247.277,54.304,1.685,0.000,0.000,0.800,30.000,311.703,5.916,82803.728,70.095,258.632,0.000,4.323,0.827,266.645,-90.408,68.082,0.000,0.000,-5.169,-2.245,0.000
2016-01-06 17:00:00,281.451,163.183,263.243,246.248,76.379,6.623,0.000,0.000,0.800,30.000,332.588,6.759,82790.899,68.425,257.457,0.000,5.501,0.831,266.595,-82.959,47.479,0.000,0.000,-5.927,-2.236,0.000
2016-01-06 18:00:00,135.153,163.714,263.243,245.344,108.443,18.476,0.000,0.000,0.800,30.000,350.741,7.589,82815.274,69.520,255.949,0.000,6.990,0.836,266.595,-76.713,22.162,0.000,0.000,-6.608,-2.380,0.000
2016-01-06 19:00:00,46.673,159.954,261.843,244.649,132.571,25.685,0.000,0.000,0.800,30.000,363.790,8.247,82815.069,80.566,254.091,0.000,8.211,0.840,265.895,-73.567,7.455,0.000,0.000,-7.083,-2.672,0.000
2016-01-06 20:00:00,12.978,159.914,261.743,244.173,142.640,27.180,0.000,0.000,0.800,30.000,373.124,8.753,82826.889,80.552,253.862,0.000,8.671,0.841,265.845,-72.768,2.068,0.000,0.000,-7.421,-2.960,0.000
2016-01-06 21:00:00,3.937,158.274,261.343,243.973,146.955,28.659,0.000,0.000,0.800,41.145,381.999,9.263,82836.169,83.100,253.644,0.000,9.367,0.841,265.645,-73.607,0.626,0.000,0.000,-7.721,-3.340,0.000
2016-01-06 22:00:00,3.382,156.874,261.243,244.020,152.175,30.535,0.000,0.000,0.800,46.465,392.819,9.925,82842.140,83.087,253.761,0.000,9.905,0.841,265.595,-75.435,0.538,0.000,0.000,-7.839,-4.342,0.000
2016-01-06 23:00:00,9.611,156.501,261.143,244.138,152.320,30.959,0.000,0.000,0.800,31.738,395.056,10.068,82853.210,81.761,253.757,0.000,9.337,0.841,265.542,-75.795,1.529,0.000,0.000,-7.755,-4.722,0.000
2016-01-07 00:00:00,35.123,157.452,261.958,244.349,150.489,30.463,0.000,0.000,0.800,30.000,392.979,9.935,82922.354,77.989,254.548,0.000,8.957,0.839,265.952,-77.754,5.642,0.000,0.000,-7.592,-4.776,0.000
2016-01-07 01:00:00,106.876,155.028,261.243,244.822,131.993,26.326,0.000,0.000,0.800,30.000,389.692,9.729,82966.400,75.490,254.607,0.000,8.513,0.839,265.595,-80.396,17.182,0.000,0.000,-7.511,-4.583,0.000
2016-01-07 02:00:00,211.408,154.863,261.243,245.580,107.949,21.617,0.000,0.000,0.800,30.000,389.642,9.726,82973.837,77.948,255.633,0.000,7.716,0.837,265.595,-84.379,34.491,0.000,0.000,-7.654,-4.334,0.000
2016-01-07 03:00:00,313.376,153.819,261.143,246.513,92.116,15.123,0.000,0.000,0.800,30.000,392.648,9.914,82974.857,78.559,256.537,0.000,7.063,0.834,265.542,-88.824,51.914,0.000,0.000,-7.878,-4.253,0.000
2016-01-07 04:00:00,426.909,153.562,261.143,247.546,71.873,5.845,0.000,0.000,0.800,30.000,396.536,10.163,82974.589,78.559,257.609,0.000,6.325,0.831,265.542,-93.163,72.253,0.000,0.000,-8.038,-4.390,0.000
2016-01-07 05:00:00,540.779,149.596,260.943,248.663,53.427,-10.541,0.000,0.000,0.800,30.000,398.875,10.316,82998.853,73.637,258.340,0.000,5.721,0.828,265.445,-99.943,93.084,0.000,0.005,-7.973,-4.760,0.000
2016-01-07 06:00:00,647.474,151.548,261.843,249.699,39.071,-20.532,0.000,0.000,0.800,30.000,399.379,10.349,83018.873,72.635,259.930,0.000,4.814,0.820,265.895,-104.191,116.458,0.000,0.010,-7.717,-5.213,0.000
2016-01-07 07:00:00,736.578,153.423,262.543,250.551,26.662,-27.210,0.000,0.000,0.800,30.000,398.318,10.279,83041.718,73.352,261.221,0.000,4.036,0.812,266.245,-107.431,138.414,0.000,0.014,-7.366,-5.603,0.000
2016-01-07 08:00:00,805.390,153.818,262.643,251.224,13.066,-29.009,0.000,0.000,0.800,30.000,392.773,9.922,83085.060,66.143,261.969,0.000,3.395,0.807,266.295,-110.038,155.797,0.000,0.023,-6.879,-5.737,0.000
2016-01-07 09:00:00,842.279,156.014,263.543,251.686,10.396,-27.994,0.000,0.000,0.800,30.000,387.836,9.614,83102.296,64.271,262.987,0.000,2.889,0.798,266.745,-111.968,170.242,0.000,0.027,-6.586,-5.688,0.000
2016-01-07 10:00:00,857.087,154.726,263.243,252.266,5.496,-27.417,0.000,0.000,0.800,30.000,384.710,9.425,83123.270,68.425,262.943,0.000,2.772,0.798,266.595,-113.077,172.888,0.000,0.024,-6.736,-5.258,0.000
2016-01-07 11:00:00,837.593,158.077,264.143,252.157,11.942,-26.878,0.000,0.000,0.800,30.000,381.626,9.241,83084.895,68.080,263.478,0.000,2.673,0.793,267.045,-111.911,173.228,0.000,0.023,-6.701,-5.054,0.000
2016-01-07 12:00:00,788.574,157.673,263.943,251.940,18.395,-26.818,0.000,0.000,0.800,30.000,380.668,9.185,83141.544,68.036,262.917,0.000,3.007,0.799,266.945,-110.023,158.879,0.000,0.020,-6.791,-4.853,0.000
2016-01-07 13:00:00,710.550,158.600,264.243,251.469,33.391,-27.126,0.000,0.000,0.800,30.000,381.613,9.240,83139.067,70.281,262.401,0.000,3.517,0.803,267.095,-107.003,139.950,0.000,0.014,-7.055,-4.547,0.000
2016-01-07 14:00:00,611.316,161.856,264.043,250.834,48.293,-23.554,0.000,0.000,0.800,30.000,386.948,9.560,83156.526,68.058,261.479,0.000,4.225,0.810,266.995,-100.031,115.995,0.000,0.012,-7.545,-4.248,0.000
2016-01-07 15:00:00,500.295,162.480,263.943,250.058,71.739,-7.505,0.000,0.000,0.800,30.000,397.567,10.230,83152.582,71.335,260.407,0.000,5.235,0.817,266.945,-95.139,91.371,0.000,0.004,-8.217,-4.170,0.000
2016-01-07 16:00:00,385.505,164.784,264.043,249.276,96.768,5.133,0.000,0.000,0.800,30.000,407.645,10.909,83118.993,72.486,259.583,0.000,6.207,0.822,266.995,-89.589,68.613,0.000,0.000,-8.846,-4.167,0.000
2016-01-07 17:00:00,243.230,172.764,263.743,248.575,119.310,15.804,0.000,0.000,0.800,30.000,417.471,11.615,83181.739,73.578,258.596,0.000,7.242,0.827,266.845,-77.763,42.135,0.000,0.000,-9.453,-4.249,0.000
2016-01-07 18:00:00,108.289,181.857,263.743,248.126,141.260,26.805,0.000,0.000,0.800,30.000,425.081,12.193,83165.717,74.744,257.946,0.000,8.128,0.829,266.845,-66.162,18.466,0.000,0.000,-9.986,-4.228,0.000
2016-01-07 19:00:00,37.550,172.129,263.743,247.764,168.295,32.214,0.000,0.000,0.800,30.000,430.057,12.586,83210.655,72.428,257.077,0.000,9.169,0.833,266.845,-72.564,6.285,0.000,0.000,-10.382,-4.120,0.000
2016-01-07 20:00:00,9.737,178.352,263.143,247.662,165.322,38.801,0.000,0.000,0.800,30.000,434.437,12.942,83192.505,77.638,256.773,0.000,9.403,0.834,266.545,-65.185,1.620,0.000,0.000,-10.777,-3.914,0.000
2016-01-07 21:00:00,2.892,177.794,263.343,247.430,171.083,39.657,0.000,0.000,0.800,35.344,438.049,13.244,83198.365,80.780,256.894,0.000,9.714,0.833,266.645,-66.201,0.482,0.000,0.000,-11.126,-3.672,0.000
2016-01-07 22:00:00,2.482,172.579,263.143,247.631,177.822,34.386,0.000,0.000,0.800,30.000,442.638,13.637,83164.384,73.465,256.631,0.000,10.010,0.834,266.545,-70.418,0.412,0.000,0.000,-11.499,-3.578,0.000
2016-01-07 23:00:00,7.429,173.985,262.243,247.465,168.906,21.497,0.000,0.000,0.800,30.000,444.632,13.812,83164.410,70.426,256.143,0.000,10.168,0.835,266.095,-67.170,1.222,0.000,0.000,-11.709,-3.384,0.000
2016-01-08 00:00:00,27.923,175.430,263.338,247.779,174.309,15.181,0.000,0.000,0.800,30.000,447.083,14.030,83195.255,66.726,257.116,0.000,9.880,0.832,266.645,-69.412,4.677,0.000,0.000,-11.864,-3.495,0.000
2016-01-08 01:00:00,91.161,170.476,262.243,248.406,157.235,3.043,0.000,0.000,0.800,30.000,448.663,14.172,83184.001,64.997,256.674,0.000,9.862,0.834,266.095,-72.686,15.140,0.000,0.000,-11.943,-3.643,0.000
2016-01-08 02:00:00,168.946,182.475,262.243,249.191,131.262,-6.821,0.000,0.000,0.800,30.000,451.096,14.393,83189.643,66.051,257.659,0.000,8.961,0.831,266.095,-64.442,28.625,0.000,0.003,-12.057,-3.894,0.000
2016-01-08 03:00:00,260.111,182.976,262.543,250.283,117.856,-14.787,0.000,0.000,0.800,30.000,454.951,14.752,83198.718,66.120,258.511,0.000,8.409,0.827,266.245,-67.224,44.963,0.000,0.007,-12.270,-4.197,0.000
2016-01-08 04:00:00,343.185,193.562,262.343,251.160,91.245,-23.647,0.000,0.000,0.800,30.000,458.183,15.059,83183.322,68.228,259.273,0.000,7.620,0.824,266.145,-59.600,60.538,0.000,0.012,-12.442,-4.476,0.000
2016-01-08 05:00:00,459.347,195.727,262.543,252.147,71.562,-44.422,0.000,0.000,0.800,30.000,462.414,15.471,83180.376,65.068,260.190,0.000,6.888,0.819,266.245,-61.033,83.299,0.000,0.022,-12.686,-4.802,0.000
2016-01-08 06:00:00,560.628,195.523,262.443,253.004,52.932,-46.028,0.000,0.000,0.800,30.000,464.706,15.699,83188.469,67.166,260.724,0.000,6.310,0.815,266.195,-63.351,103.494,0.000,0.025,-12.764,-5.122,0.000
2016-01-08 07:00:00,678.295,189.294,262.843,253.580,41.578,-46.054,0.000,0.000,0.800,30.000,465.282,15.756,83181.855,69.436,261.493,0.000,5.672,0.810,266.395,-72.650,128.774,0.000,0.027,-12.732,-5.326,0.000
2016-01-08 08:00:00,740.822,190.732,263.543,254.050,36.299,-45.700,0.000,0.000,0.800,30.000,464.597,15.688,83192.745,67.412,262.355,0.000,5.058,0.803,266.745,-74.685,145.628,0.000,0.033,-12.658,-5.354,0.000
2016-01-08 09:00:00,805.407,187.094,264.143,254.325,33.876,-45.152,0.000,0.000,0.800,30.000,463.099,15.539,83190.293,64.926,263.021,0.000,4.595,0.798,267.045,-81.028,163.044,0.000,0.038,-12.493,-5.424,0.000
2016-01-08 10:00:00,820.481,186.428,265.143,254.628,44.674,-45.519,0.000,0.000,0.800,30.968,464.744,15.702,83199.896,65.160,263.676,0.000,4.463,0.791,267.545,-84.373,171.326,0.000,0.037,-12.532,-5.672,0.000
2016-01-08 11:00:00,795.055,187.561,265.743,254.485,52.518,-44.427,0.000,0.000,0.800,37.024,461.067,15.338,83169.286,67.369,263.975,0.000,4.366,0.788,267.844,-84.472,168.504,0.000,0.031,-12.090,-5.901,0.000
2016-01-08 12:00:00,736.517,196.050,265.643,254.711,52.608,-43.874,0.000,0.000,0.800,30.000,459.010,15.139,83231.706,64.263,263.851,0.000,4.395,0.789,267.794,-75.471,155.131,0.000,0.035,-11.848,-6.015,0.000
2016-01-08 13:00:00,640.900,205.663,266.943,254.396,74.210,-43.190,0.000,0.000,0.800,32.629,456.769,14.924,83224.704,60.212,264.375,0.000,4.474,0.784,268.444,-68.021,138.651,0.000,0.037,-11.691,-5.931,0.000
2016-01-08 14:00:00,539.578,208.950,267.343,254.077,92.272,-42.814,0.000,0.001,0.800,30.000,455.174,14.773,83222.081,58.016,264.122,0.000,4.924,0.786,268.644,-63.688,115.214,0.000,0.034,-11.598,-5.837,0.000
2016-01-08 15:00:00,414.656,209.256,267.043,253.642,111.415,-34.192,0.000,0.003,0.800,30.000,455.977,14.848,83214.774,64.094,263.188,0.000,5.806,0.796,268.494,-59.546,84.590,0.000,0.017,-11.647,-5.880,0.000
2016-01-08 16:00:00,303.180,212.363,266.243,253.035,118.978,-12.011,0.000,0.008,0.800,30.000,454.578,14.717,83197.201,68.534,262.107,0.000,6.496,0.805,268.094,-52.049,58.981,0.000,0.006,-11.649,-5.628,0.001
2016-01-08 17:00:00,203.621,224.575,265.843,252.961,123.461,-3.312,0.000,0.015,0.800,30.000,456.615,14.909,83216.478,70.609,261.614,0.000,6.898,0.809,267.894,-37.856,38.839,0.000,0.002,-11.863,-5.550,0.001
2016-01-08 18:00:00,88.760,218.589,265.643,252.591,149.876,14.545,0.000,0.017,0.800,30.000,458.134,15.054,83224.787,71.673,260.580,0.000,7.997,0.816,267.794,-39.717,16.305,0.000,0.000,-12.072,-5.384,0.002
2016-01-08 19:00:00,28.419,224.088,265.243,252.329,153.130,31.292,0.000,0.024,0.800,30.000,459.827,15.218,83211.618,76.777,260.133,0.000,8.636,0.819,267.594,-32.448,5.144,0.000,0.000,-12.259,-5.296,0.002
2016-01-08 20:00:00,7.616,225.244,265.243,252.189,157.566,16.786,0.000,0.024,0.800,30.000,461.376,15.369,83235.218,71.594,260.039,0.000,8.541,0.820,267.594,-30.921,1.374,0.000,0.000,-12.387,-5.315,0.002
2016-01-08 21:00:00,2.099,228.331,264.943,252.191,152.961,29.664,0.000,0.022,0.800,30.481,462.365,15.466,83221.472,76.727,259.923,0.000,8.923,0.820,267.445,-27.379,0.377,0.000,0.000,-12.434,-5.409,0.002
2016-01-08 22:00:00,1.754,224.461,264.843,252.462,158.424,27.553,0.000,0.020,0.800,30.000,465.804,15.809,83136.847,75.527,259.752,0.000,9.244,0.821,267.395,-30.578,0.314,0.000,0.000,-12.532,-5.883,0.002
2016-01-08 23:00:00,5.281,230.152,264.743,252.628,149.864,32.421,0.000,0.022,0.800,40.251,464.885,15.717,83176.811,78.503,259.899,0.000,9.574,0.820,267.345,-25.464,0.949,0.000,0.000,-12.396,-5.989,0.002
2016-01-09 00:00:00,20.234,230.644,265.113,252.797,150.896,20.951,0.000,0.031,0.800,30.000,464.590,15.687,83208.058,74.472,260.223,0.000,8.654,0.818,267.545,-26.247,3.673,0.000,0.000,-12.324,-6.082,0.003
2016-01-09 01:00:00,51.252,237.107,264.743,252.986,132.928,23.768,0.000,0.036,0.800,42.168,463.099,15.539,83229.833,78.503,260.392,0.000,8.908,0.817,267.345,-20.455,9.356,0.000,0.000,-12.123,-6.207,0.004
2016-01-09 02:00:00,135.842,222.676,264.643,253.236,127.971,28.738,0.000,0.035,0.800,52.402,461.686,15.399,83252.552,80.962,260.418,0.000,9.214,0.817,267.295,-34.987,24.818,0.000,0.000,-11.972,-6.247,0.004
2016-01-09 03:00:00,222.834,232.168,264.543,253.548,100.607,15.233,0.000,0.028,0.800,58.454,460.580,15.291,83269.336,81.578,261.188,0.000,8.226,0.812,267.245,-28.556,41.824,0.000,0.000,-11.904,-6.182,0.003
2016-01-09 04:00:00,279.611,227.944,264.543,254.076,93.025,11.120,0.000,0.021,0.800,58.821,459.361,15.172,83274.579,81.578,261.414,0.000,7.936,0.811,267.245,-33.683,52.925,0.000,0.000,-11.866,-6.043,0.002
2016-01-09 05:00:00,405.380,223.232,264.843,254.537,76.454,5.379,0.000,0.018,0.800,63.395,457.902,15.032,83305.944,82.889,262.240,0.000,7.055,0.804,267.395,-41.719,79.301,0.000,0.000,-11.788,-5.938,0.002
2016-01-09 06:00:00,530.397,223.389,265.043,255.036,55.626,-17.182,0.000,0.015,0.800,56.469,456.861,14.932,83345.585,79.775,263.130,0.000,5.710,0.797,267.495,-45.178,107.913,0.000,0.009,-11.719,-5.892,0.001
2016-01-09 07:00:00,620.488,230.220,264.843,255.730,29.437,-15.422,0.000,0.017,0.800,75.410,454.316,14.692,83385.524,86.147,263.812,0.000,5.061,0.790,267.395,-41.139,130.436,0.000,0.009,-11.499,-5.885,0.002
2016-01-09 08:00:00,693.681,221.319,265.143,256.103,26.885,-26.590,0.000,0.013,0.800,66.084,452.510,14.524,83427.857,82.927,264.189,0.000,4.496,0.786,267.545,-51.597,148.631,0.000,0.014,-11.206,-6.138,0.001
2016-01-09 09:00:00,752.384,219.387,265.243,256.547,20.985,-35.430,0.000,0.011,0.800,64.994,454.563,14.715,83446.989,81.672,264.507,0.000,4.179,0.782,267.594,-54.846,163.906,0.000,0.019,-11.014,-6.784,0.001
2016-01-09 10:00:00,762.253,229.234,265.643,256.575,9.270,-39.720,0.000,0.010,0.800,60.492,444.376,13.789,83470.847,80.479,265.295,0.000,3.061,0.773,267.794,-48.281,173.364,0.000,0.024,-10.652,-5.882,0.001
2016-01-09 11:00:00,727.748,225.003,265.543,256.583,18.643,-38.833,0.000,0.009,0.800,59.509,446.345,13.964,83466.095,80.465,264.854,0.000,3.607,0.778,267.744,-50.668,161.514,0.000,0.020,-10.710,-6.074,0.001
2016-01-09 12:00:00,687.808,224.617,265.743,256.113,21.714,-35.371,0.000,0.006,0.800,53.985,436.171,13.086,83492.693,79.877,264.887,0.000,3.314,0.778,267.844,-51.193,152.927,0.000,0.019,-10.142,-5.598,0.001
2016-01-09 13:00:00,609.306,199.310,265.543,255.513,48.209,-7.960,0.000,0.003,0.800,48.837,426.177,12.278,83511.103,81.712,263.518,0.000,4.413,0.793,267.744,-70.843,126.259,0.000,0.005,-9.646,-5.106,0.003
2016-01-09 14:00:00,565.879,195.517,265.443,254.616,53.068,-2.622,0.000,0.001,0.800,44.495,416.590,11.550,83556.791,81.699,263.100,0.000,4.364,0.797,267.694,-72.924,114.968,0.000,0.002,-9.140,-4.770,0.001
2016-01-09 15:00:00,467.779,186.705,265.543,253.913,75.074,10.232,0.000,0.000,0.800,33.184,409.390,11.031,83558.355,80.465,262.093,0.000,4.908,0.806,267.744,-77.654,90.952,0.000,0.000,-8.832,-4.429,0.000
2016-01-09 16:00:00,361.666,183.178,265.543,253.018,94.192,25.568,0.000,0.000,0.800,31.320,403.402,10.618,83601.521,81.712,261.086,0.000,5.576,0.813,267.744,-77.141,67.629,0.000,0.000,-8.656,-4.002,0.000
2016-01-09 17:00:00,260.476,180.217,265.643,252.090,115.395,31.210,0.000,0.000,0.800,30.000,401.222,10.471,83620.367,79.862,260.143,0.000,6.225,0.819,267.794,-76.361,47.165,0.000,0.000,-8.676,-3.658,0.000
2016-01-09 18:00:00,119.833,182.051,265.743,251.174,140.066,31.121,0.000,0.000,0.800,30.000,400.803,10.443,83647.048,77.455,259.051,0.000,7.141,0.825,267.844,-70.243,21.009,0.000,0.000,-8.805,-3.269,0.000
2016-01-09 19:00:00,38.783,182.509,265.743,250.460,158.731,32.233,0.000,0.000,0.800,30.000,405.235,10.743,83661.670,75.683,258.422,0.000,7.804,0.828,267.844,-67.345,6.689,0.000,0.000,-9.159,-3.010,0.000
2016-01-09 20:00:00,9.218,179.292,265.643,249.905,169.043,32.960,0.000,0.000,0.800,30.000,408.610,10.977,83682.637,76.844,258.020,0.000,8.222,0.829,267.794,-69.011,1.575,0.000,0.000,-9.429,-2.796,0.000
2016-01-09 21:00:00,2.231,181.587,266.043,249.648,172.326,33.300,0.000,0.000,0.800,30.000,410.853,11.135,83703.270,73.434,258.353,0.000,8.195,0.828,267.994,-68.001,0.384,0.000,0.000,-9.603,-2.667,0.000
2016-01-09 22:00:00,1.757,183.705,265.843,249.641,167.291,33.331,0.000,0.000,0.800,30.000,415.054,11.437,83676.855,73.397,258.383,0.000,8.251,0.828,267.894,-65.997,0.303,0.000,0.000,-9.674,-3.288,0.000
2016-01-09 23:00:00,6.184,186.318,266.843,249.707,171.590,13.759,0.000,0.000,0.800,30.000,414.833,11.421,83713.524,60.187,259.158,0.000,8.004,0.824,268.394,-66.393,1.087,0.000,0.000,-9.678,-3.233,0.000
2016-01-10 00:00:00,25.578,184.034,266.307,249.825,164.181,22.495,0.000,0.000,0.800,30.000,410.664,11.121,83756.033,64.761,258.819,0.000,7.904,0.826,268.126,-67.359,4.456,0.000,0.000,-9.514,-2.930,0.000
2016-01-10 01:00:00,87.781,179.414,266.143,250.252,153.863,19.541,0.000,0.000,0.800,30.000,409.469,11.037,83779.975,65.392,259.029,0.000,7.614,0.825,268.044,-72.794,15.380,0.000,0.000,-9.529,-2.630,0.000
2016-01-10 02:00:00,188.989,180.663,265.643,250.867,132.753,0.195,0.000,0.000,0.800,30.000,408.105,10.941,83820.905,62.280,259.609,0.000,6.869,0.822,267.794,-73.815,33.663,0.000,0.000,-9.468,-2.551,0.000
2016-01-10 03:00:00,277.176,181.239,264.943,251.723,108.958,4.606,0.000,0.000,0.800,30.000,406.867,10.855,83786.824,69.332,259.935,0.000,6.266,0.820,267.445,-74.520,49.862,0.000,0.000,-9.379,-2.607,0.000
