time,SW_d,LW_d,T2m,TSKIN,QH,QL,RAIN,BDOT,ALBEDO,TSKIN_degC,T_obs,TSKIN_final
2021-01-10 06:00:00,0.000,211.779,269.657,266.985,17.089,-1.580,0.000,0.000,0.626,-6.165,269.950,266.985
2021-01-10 07:00:00,0.000,210.083,269.357,268.116,7.217,-7.385,0.000,0.000,0.626,-5.034,269.650,268.116
2021-01-10 08:00:00,0.000,209.307,269.857,268.908,4.870,-6.513,0.000,0.000,0.626,-4.242,270.150,268.908
2021-01-10 09:00:00,0.000,208.969,269.857,269.416,2.050,-5.902,0.000,0.000,0.626,-3.734,270.150,269.416
2021-01-10 10:00:00,0.000,211.187,270.957,269.477,8.370,-7.175,0.000,0.000,0.626,-3.673,271.250,269.477
2021-01-10 11:00:00,0.000,212.387,271.557,269.296,12.206,-6.853,0.000,0.000,0.626,-3.854,271.850,269.296
2021-01-10 12:00:00,0.000,212.930,271.657,268.806,17.080,-7.602,0.000,0.000,0.626,-4.344,271.950,268.806
2021-01-10 13:00:00,562.984,213.682,271.857,268.038,22.566,-7.499,0.000,0.000,0.626,-5.112,272.150,268.038
2021-01-10 14:00:00,541.694,214.949,272.057,267.041,22.411,-1.942,0.000,0.000,0.626,-6.109,272.350,267.041
2021-01-10 15:00:00,462.459,217.950,272.157,265.878,31.878,6.446,0.000,0.000,0.626,-7.272,272.450,265.878
2021-01-10 16:00:00,365.131,220.356,272.257,264.614,48.874,8.121,0.000,0.000,0.626,-8.536,272.550,264.614
2021-01-10 17:00:00,264.169,223.756,272.257,263.267,87.985,12.428,0.000,0.000,0.626,-9.883,272.550,263.267
2021-01-10 18:00:00,171.995,225.779,272.057,261.949,113.345,14.398,0.000,0.000,0.626,-11.201,272.350,261.949
2021-01-10 19:00:00,98.717,225.649,272.057,260.814,119.846,15.224,0.000,0.000,0.626,-12.336,272.350,260.814
2021-01-10 20:00:00,47.813,227.721,271.757,260.014,132.554,16.844,0.000,0.000,0.626,-13.136,272.050,260.014
2021-01-10 21:00:00,17.406,227.732,271.357,259.436,154.048,19.574,0.000,0.000,0.626,-13.714,271.650,259.436
2021-01-10 22:00:00,0.000,221.360,270.257,259.409,157.423,20.006,-0.000,-0.000,0.626,-13.741,270.550,259.409
2021-01-10 23:00:00,0.000,215.710,268.457,259.372,143.132,20.024,-0.000,-0.000,0.626,-13.778,268.750,259.372
2021-01-11 00:00:00,0.000,221.851,269.799,260.199,142.688,18.904,0.000,0.000,0.626,-12.951,270.092,260.199
2021-01-11 01:00:00,0.000,233.245,268.657,260.803,111.227,18.018,0.000,0.001,0.626,-12.347,268.950,260.803
2021-01-11 02:00:00,0.000,236.843,269.157,261.418,103.706,17.066,0.000,0.001,0.626,-11.732,269.450,261.418
2021-01-11 03:00:00,0.000,227.846,269.657,262.935,81.769,15.498,0.000,0.001,0.626,-10.215,269.950,262.935
2021-01-11 04:00:00,0.000,253.057,270.057,264.187,57.898,4.160,0.000,0.001,0.626,-8.963,270.350,264.187
2021-01-11 05:00:00,0.000,232.879,270.357,265.502,41.122,2.626,0.000,0.001,0.626,-7.648,270.650,265.502
2021-01-11 06:00:00,0.000,214.935,270.857,266.701,29.856,-5.375,0.000,0.000,0.626,-6.449,271.150,266.701
2021-01-11 07:00:00,0.000,211.180,270.557,267.979,12.698,-6.291,0.000,0.000,0.626,-5.171,270.850,267.979
2021-01-11 08:00:00,0.000,209.461,270.757,268.801,5.183,-3.386,0.000,0.000,0.626,-4.349,271.050,268.801
2021-01-11 09:00:00,0.000,214.147,272.557,269.267,9.568,-3.719,0.000,0.000,0.626,-3.883,272.850,269.267
2021-01-11 10:00:00,0.000,212.088,272.957,269.775,11.805,-4.748,0.000,0.000,0.626,-3.375,273.250,269.775
2021-01-11 11:00:00,0.000,213.324,273.457,269.656,11.823,-3.982,0.000,0.000,0.626,-3.494,273.750,269.656
2021-01-11 12:00:00,0.000,212.756,273.357,269.136,14.348,-4.354,0.000,0.000,0.626,-4.014,273.650,269.136
2021-01-11 13:00:00,565.948,216.083,274.357,268.304,25.638,-4.521,0.000,0.000,0.626,-4.846,274.650,268.304
2021-01-11 14:00:00,544.797,220.003,274.557,267.278,36.254,-0.864,0.000,0.000,0.626,-5.872,274.850,267.278
2021-01-11 15:00:00,463.948,223.145,274.657,266.069,52.743,1.688,0.000,0.000,0.626,-7.081,274.950,266.069
2021-01-11 16:00:00,366.084,222.863,274.057,264.794,84.459,0.939,0.000,0.000,0.626,-8.356,274.350,264.794
2021-01-11 17:00:00,265.724,224.055,273.857,263.412,108.374,7.591,0.000,0.000,0.626,-9.738,274.150,263.412
2021-01-11 18:00:00,173.202,222.851,273.157,262.072,115.988,4.994,0.000,0.000,0.626,-11.078,273.450,262.072
2021-01-11 19:00:00,97.960,221.067,273.157,260.977,152.007,15.144,0.000,0.000,0.626,-12.173,273.450,260.977
2021-01-11 20:00:00,46.531,223.195,273.157,260.084,165.596,21.204,0.000,0.000,0.626,-13.066,273.450,260.084
2021-01-11 21:00:00,16.470,224.400,273.157,259.552,172.415,22.072,0.000,0.000,0.626,-13.598,273.450,259.552
2021-01-11 22:00:00,0.000,221.493,272.357,259.726,174.504,22.332,0.000,0.000,0.626,-13.424,272.650,259.726
2021-01-11 23:00:00,0.000,215.243,270.357,259.613,177.827,22.752,0.000,0.000,0.626,-13.537,270.650,259.613
2021-01-12 00:00:00,0.000,213.576,270.078,259.868,177.300,22.682,0.000,0.000,0.626,-13.282,270.371,259.868
2021-01-12 01:00:00,0.000,210.081,269.057,260.354,151.295,19.618,0.000,0.000,0.626,-12.796,269.350,260.354
2021-01-12 02:00:00,0.000,206.743,268.557,261.193,120.679,9.075,0.000,0.000,0.626,-11.957,268.850,261.193
2021-01-12 03:00:00,0.000,201.666,267.857,262.247,80.425,-1.513,0.000,0.000,0.626,-10.903,268.150,262.247
2021-01-12 04:00:00,0.000,199.697,267.457,263.583,52.282,-13.117,0.000,0.000,0.626,-9.567,267.750,263.583
2021-01-12 05:00:00,0.000,197.761,267.657,264.709,35.516,-15.408,0.000,0.000,0.626,-8.441,267.950,264.709
2021-01-12 06:00:00,0.000,196.231,267.757,266.077,17.003,-12.938,0.000,0.000,0.626,-7.073,268.050,266.077
2021-01-12 07:00:00,0.000,199.372,268.657,267.222,12.281,-10.942,0.000,0.000,0.626,-5.928,268.950,267.222
2021-01-12 08:00:00,0.000,199.390,269.657,268.197,10.198,-8.930,0.000,0.000,0.626,-4.953,269.950,268.197
2021-01-12 09:00:00,0.000,200.740,270.357,268.743,9.436,-7.481,0.000,0.000,0.626,-4.407,270.650,268.743
2021-01-12 10:00:00,0.000,200.841,271.257,269.000,10.183,-5.774,0.000,0.000,0.626,-4.150,271.550,269.000
2021-01-12 11:00:00,0.000,201.709,271.857,268.858,4.597,-1.962,0.000,0.000,0.626,-4.292,272.150,268.858
2021-01-12 12:00:00,0.000,201.589,271.857,268.363,4.677,-1.713,0.000,0.000,0.626,-4.787,272.150,268.363
2021-01-12 13:00:00,570.322,202.469,272.057,267.551,6.039,-1.715,0.000,0.000,0.626,-5.599,272.350,267.551
2021-01-12 14:00:00,547.917,204.292,272.457,266.488,15.559,-1.003,0.000,0.000,0.626,-6.662,272.750,266.488
2021-01-12 15:00:00,466.507,207.845,273.157,265.266,35.091,5.332,0.000,0.000,0.626,-7.884,273.450,265.266
2021-01-12 16:00:00,367.383,210.229,273.357,263.979,46.297,2.406,0.000,0.000,0.626,-9.171,273.650,263.979
2021-01-12 17:00:00,265.758,215.754,273.557,262.589,67.419,8.636,0.000,0.000,0.626,-10.561,273.850,262.589
2021-01-12 18:00:00,172.464,217.972,273.057,261.254,103.070,13.198,0.000,0.000,0.626,-11.896,273.350,261.254
2021-01-12 19:00:00,96.099,217.986,272.257,260.114,113.501,14.528,0.000,0.000,0.626,-13.036,272.550,260.114
2021-01-12 20:00:00,42.045,224.716,272.457,259.529,132.428,16.946,0.000,0.000,0.626,-13.621,272.750,259.529
2021-01-12 21:00:00,14.814,223.940,271.657,259.055,156.400,20.009,0.000,0.000,0.626,-14.095,271.950,259.055
2021-01-12 22:00:00,0.000,214.340,269.757,258.914,158.498,20.260,0.000,0.000,0.626,-14.236,270.050,258.914
2021-01-12 23:00:00,0.000,209.097,268.557,258.697,159.457,20.678,0.000,0.000,0.626,-14.453,268.850,258.697
2021-01-13 00:00:00,0.000,211.220,268.508,259.002,155.271,20.881,0.000,0.000,0.626,-14.148,268.801,259.002
2021-01-13 01:00:00,0.000,201.803,266.857,259.532,118.285,18.205,0.000,0.000,0.626,-13.618,267.150,259.532
2021-01-13 02:00:00,0.000,199.051,266.857,260.406,99.772,7.986,0.000,0.000,0.626,-12.744,267.150,260.406
2021-01-13 03:00:00,0.000,196.605,266.757,261.969,66.266,-7.227,0.000,0.000,0.626,-11.181,267.050,261.969
2021-01-13 04:00:00,0.000,198.177,266.957,263.155,47.497,-14.754,0.000,0.000,0.626,-9.995,267.250,263.155
2021-01-13 05:00:00,0.000,198.681,267.157,263.985,35.449,-14.282,0.000,0.000,0.626,-9.165,267.450,263.985
2021-01-13 06:00:00,0.000,203.196,267.657,265.915,17.744,-13.022,0.000,0.000,0.626,-7.235,267.950,265.915
2021-01-13 07:00:00,0.000,207.183,268.457,266.431,17.266,-10.894,0.000,0.000,0.626,-6.719,268.750,266.431
2021-01-13 08:00:00,0.000,205.965,268.957,268.256,5.063,-9.227,0.000,0.000,0.626,-4.894,269.250,268.256
2021-01-13 09:00:00,0.000,208.614,269.557,268.673,4.968,-7.182,0.000,0.000,0.626,-4.477,269.850,268.673
2021-01-13 10:00:00,0.000,211.039,270.257,268.838,9.481,-8.535,0.000,0.000,0.626,-4.312,270.550,268.838
2021-01-13 11:00:00,0.000,216.534,270.857,268.937,12.417,-8.265,0.000,0.000,0.626,-4.213,271.150,268.937
2021-01-13 12:00:00,0.000,216.217,270.957,267.832,19.819,-8.107,0.000,0.000,0.626,-5.318,271.250,267.832
2021-01-13 13:00:00,532.191,211.263,270.957,266.854,26.617,-3.327,0.000,0.000,0.626,-6.296,271.250,266.854
2021-01-13 14:00:00,467.875,219.507,270.957,266.071,23.951,-2.439,0.000,0.000,0.626,-7.079,271.250,266.071
2021-01-13 15:00:00,410.184,218.960,270.957,265.106,27.311,-1.683,0.000,0.000,0.626,-8.044,271.250,265.106
2021-01-13 16:00:00,331.608,213.206,270.957,264.117,32.819,1.927,0.000,0.000,0.626,-9.033,271.250,264.117
2021-01-13 17:00:00,214.353,233.585,270.857,262.234,53.786,5.794,0.000,0.000,0.626,-10.916,271.150,262.234
2021-01-13 18:00:00,147.275,236.311,270.857,261.225,94.039,12.482,0.000,0.000,0.626,-11.925,271.150,261.225
2021-01-13 19:00:00,84.591,227.668,271.057,259.946,114.905,2.177,0.000,0.000,0.626,-13.204,271.350,259.946
2021-01-13 20:00:00,35.548,236.202,271.457,259.269,124.524,15.918,0.000,0.000,0.626,-13.881,271.750,259.269
2021-01-13 21:00:00,11.546,230.079,270.957,259.155,157.037,20.077,0.000,0.000,0.626,-13.995,271.250,259.155
2021-01-13 22:00:00,0.000,226.701,269.957,259.711,163.043,20.833,0.000,0.000,0.626,-13.439,270.250,259.711
2021-01-13 23:00:00,0.000,215.535,268.257,259.247,153.369,15.196,0.000,0.000,0.626,-13.903,268.550,259.247
2021-01-14 00:00:00,0.000,213.191,267.918,259.564,145.102,19.794,0.000,0.000,0.626,-13.586,268.211,259.564
2021-01-14 01:00:00,0.000,214.430,266.557,259.445,120.233,8.632,0.000,0.000,0.626,-13.705,266.850,259.445
2021-01-14 02:00:00,0.000,202.313,266.257,260.366,103.845,-0.961,0.000,0.000,0.626,-12.784,266.550,260.366
2021-01-14 03:00:00,0.000,201.230,266.057,261.545,78.991,-12.791,0.000,0.000,0.626,-11.605,266.350,261.545
2021-01-14 04:00:00,0.000,198.190,266.057,262.537,58.579,-21.264,0.000,0.000,0.626,-10.613,266.350,262.537
2021-01-14 05:00:00,0.000,201.284,266.457,263.732,41.428,-19.423,0.000,0.000,0.626,-9.418,266.750,263.732
2021-01-14 06:00:00,0.000,201.008,266.757,265.261,22.462,-19.184,0.000,0.000,0.626,-7.889,267.050,265.261
2021-01-14 07:00:00,0.000,189.330,267.057,266.255,11.292,-17.967,0.000,0.000,0.626,-6.895,267.350,266.255
2021-01-14 08:00:00,0.000,190.213,267.657,266.950,8.472,-15.297,0.000,0.000,0.626,-6.200,267.950,266.950
2021-01-14 09:00:00,0.000,195.377,268.757,267.817,9.553,-12.969,0.000,0.000,0.626,-5.333,269.050,267.817
2021-01-14 10:00:00,0.000,200.400,269.757,268.129,14.671,-11.507,0.000,0.000,0.626,-5.021,270.050,268.129
2021-01-14 11:00:00,0.000,202.419,270.357,268.482,13.297,-9.059,0.000,0.000,0.626,-4.668,270.650,268.482
2021-01-14 12:00:00,0.000,204.813,269.757,267.873,9.498,-6.440,0.000,0.000,0.626,-5.277,270.050,267.873
2021-01-14 13:00:00,550.373,207.118,270.257,267.032,13.272,-5.256,0.000,0.000,0.626,-6.118,270.550,267.032
2021-01-14 14:00:00,518.850,217.297,271.157,265.966,19.207,-4.725,0.000,0.000,0.626,-7.184,271.450,265.966
2021-01-14 15:00:00,436.714,206.679,270.557,265.076,22.491,-5.242,0.000,0.000,0.626,-8.074,270.850,265.076
2021-01-14 16:00:00,339.091,217.668,272.357,263.902,45.663,0.494,0.000,0.000,0.626,-9.248,272.650,263.902
2021-01-14 17:00:00,246.710,219.756,272.357,262.104,76.044,-0.215,0.000,0.000,0.626,-11.046,272.650,262.104
2021-01-14 18:00:00,154.276,222.063,271.957,260.934,111.914,13.259,0.000,0.000,0.626,-12.216,272.250,260.934
2021-01-14 19:00:00,81.199,225.248,271.857,259.895,124.731,15.904,0.000,0.000,0.626,-13.255,272.150,259.895
2021-01-14 20:00:00,33.728,230.148,272.357,259.339,156.011,19.888,0.000,0.000,0.626,-13.811,272.650,259.339
2021-01-14 21:00:00,10.780,229.310,271.157,259.435,166.741,21.246,0.000,0.000,0.626,-13.715,271.450,259.435
2021-01-14 22:00:00,0.000,223.896,270.057,259.275,163.142,20.787,0.000,0.000,0.626,-13.875,270.350,259.275
2021-01-14 23:00:00,0.000,222.298,269.257,259.139,168.100,21.402,0.000,0.000,0.626,-14.011,269.550,259.139
2021-01-15 00:00:00,0.000,215.543,269.327,259.457,169.623,21.874,0.000,0.000,0.626,-13.693,269.620,259.457
2021-01-15 01:00:00,0.000,208.917,267.557,259.689,135.560,21.918,0.000,0.000,0.626,-13.461,267.850,259.689
2021-01-15 02:00:00,0.000,200.541,267.257,260.350,110.480,13.645,0.000,0.000,0.626,-12.800,267.550,260.350
2021-01-15 03:00:00,0.000,192.696,266.457,261.261,82.167,1.527,0.000,0.000,0.626,-11.889,266.750,261.261
2021-01-15 04:00:00,0.000,193.341,267.157,262.486,63.757,-10.905,0.000,0.000,0.626,-10.664,267.450,262.486
2021-01-15 05:00:00,0.000,196.450,267.357,263.874,45.552,-16.633,0.000,0.000,0.626,-9.276,267.650,263.874
2021-01-15 06:00:00,0.000,194.694,267.657,265.169,28.603,-14.625,0.000,0.000,0.626,-7.981,267.950,265.169
2021-01-15 07:00:00,0.000,194.678,268.757,266.375,22.277,-11.896,0.000,0.000,0.626,-6.775,269.050,266.375
2021-01-15 08:00:00,0.000,195.388,269.757,267.420,19.110,-10.400,0.000,0.000,0.626,-5.730,270.050,267.420
2021-01-15 09:00:00,0.000,195.117,269.857,268.006,12.794,-8.788,0.000,0.000,0.626,-5.144,270.150,268.006
2021-01-15 10:00:00,0.000,196.754,270.857,268.277,8.829,-4.353,0.000,0.000,0.626,-4.873,271.150,268.277
2021-01-15 11:00:00,0.000,198.933,271.557,268.162,10.007,-3.749,0.000,0.000,0.626,-4.988,271.850,268.162
2021-01-15 12:00:00,0.000,200.170,271.857,267.686,13.501,-4.116,0.000,0.000,0.626,-5.464,272.150,267.686
2021-01-15 13:00:00,568.396,201.731,272.157,266.897,19.252,-4.655,0.000,0.000,0.626,-6.253,272.450,266.897
2021-01-15 14:00:00,543.364,201.718,272.057,265.855,24.692,-3.447,0.000,0.000,0.626,-7.295,272.350,265.855
2021-01-15 15:00:00,461.519,203.647,272.457,264.658,34.866,-0.303,0.000,0.000,0.626,-8.492,272.750,264.658
2021-01-15 16:00:00,361.423,206.454,272.357,263.350,44.089,6.223,0.000,0.000,0.626,-9.799,272.650,263.350
2021-01-15 17:00:00,258.705,215.481,273.557,261.955,68.520,8.713,0.000,0.000,0.626,-11.195,273.850,261.955
2021-01-15 18:00:00,164.581,217.672,273.157,260.584,105.791,13.441,0.000,0.000,0.626,-12.566,273.450,260.584
2021-01-15 19:00:00,88.283,219.863,273.257,259.414,113.513,14.417,0.000,0.000,0.626,-13.736,273.550,259.414
2021-01-15 20:00:00,36.769,222.065,272.857,258.661,133.655,16.962,0.000,0.000,0.626,-14.489,273.150,258.661
2021-01-15 21:00:00,9.994,220.192,272.357,258.162,156.908,19.901,0.000,0.000,0.626,-14.988,272.650,258.162
2021-01-15 22:00:00,0.000,217.559,271.157,258.155,155.207,19.672,0.000,0.000,0.626,-14.995,271.450,258.155
2021-01-15 23:00:00,0.000,209.738,268.757,258.132,160.825,20.380,0.000,0.000,0.626,-15.018,269.050,258.132
2021-01-16 00:00:00,0.000,212.627,269.831,258.396,158.838,20.119,0.000,0.000,0.626,-14.754,270.124,258.396
2021-01-16 01:00:00,0.000,201.882,266.557,258.954,113.961,18.976,0.000,0.000,0.626,-14.196,266.850,258.954
2021-01-16 02:00:00,0.000,199.445,266.357,259.890,90.746,13.413,0.000,0.000,0.626,-13.260,266.650,259.890
2021-01-16 03:00:00,0.000,197.999,266.357,261.122,67.220,2.775,0.000,0.000,0.626,-12.028,266.650,261.122
2021-01-16 04:00:00,0.000,195.498,266.057,262.510,40.982,-7.611,0.000,0.000,0.626,-10.640,266.350,262.510
2021-01-16 05:00:00,0.000,191.393,266.157,264.050,21.375,-12.832,0.000,0.000,0.626,-9.100,266.450,264.050
2021-01-16 06:00:00,0.000,193.867,267.457,265.520,17.280,-11.283,0.000,0.000,0.626,-7.630,267.750,265.520
2021-01-16 07:00:00,0.000,200.293,269.757,266.865,23.827,-10.421,0.000,0.000,0.626,-6.285,270.050,266.865
2021-01-16 08:00:00,0.000,199.969,270.857,267.811,19.660,-8.165,0.000,0.000,0.626,-5.339,271.150,267.811
2021-01-16 09:00:00,0.000,200.882,271.357,268.405,18.129,-7.767,0.000,0.000,0.626,-4.745,271.650,268.405
2021-01-16 10:00:00,0.000,203.028,272.357,268.757,24.659,-8.663,0.000,0.000,0.626,-4.393,272.650,268.757
2021-01-16 11:00:00,0.000,206.231,273.257,268.693,20.663,-5.728,0.000,0.000,0.626,-4.457,273.550,268.693
2021-01-16 12:00:00,0.000,210.362,274.357,268.281,24.375,-4.744,0.000,0.000,0.626,-4.869,274.650,268.281
2021-01-16 13:00:00,563.554,208.559,273.557,267.510,26.776,-5.598,0.000,0.000,0.626,-5.640,273.850,267.510
2021-01-16 14:00:00,537.843,213.851,275.157,266.455,45.396,1.505,0.000,0.000,0.626,-6.695,275.450,266.455
2021-01-16 15:00:00,455.944,218.049,275.457,265.228,62.110,6.594,0.000,0.000,0.626,-7.922,275.750,265.228
2021-01-16 16:00:00,357.011,223.564,275.857,263.856,77.165,8.349,0.000,0.000,0.626,-9.294,276.150,263.856
2021-01-16 17:00:00,255.497,228.828,276.057,262.321,107.950,13.658,0.000,0.000,0.626,-10.829,276.350,262.321
2021-01-16 18:00:00,162.129,228.897,275.657,260.762,112.266,14.200,0.000,0.000,0.626,-12.388,275.950,260.762
2021-01-16 19:00:00,86.601,227.068,275.457,259.546,132.167,16.715,0.000,0.000,0.626,-13.604,275.750,259.546
2021-01-16 20:00:00,34.894,230.730,275.757,258.636,159.115,20.120,0.000,0.000,0.626,-14.514,276.050,258.636
2021-01-16 21:00:00,8.258,222.914,273.857,258.010,168.069,21.249,0.000,0.000,0.626,-15.140,274.150,258.010
2021-01-16 22:00:00,0.000,217.255,272.557,258.368,180.603,22.829,0.000,0.000,0.626,-14.782,272.850,258.368
2021-01-16 23:00:00,0.000,210.197,270.857,258.141,186.076,23.532,0.000,0.000,0.626,-15.009,271.150,258.141
2021-01-17 00:00:00,0.000,208.036,270.882,258.260,185.779,23.490,0.000,0.000,0.626,-14.890,271.175,258.260
2021-01-17 01:00:00,0.000,200.393,269.157,258.869,189.239,23.924,0.000,0.000,0.626,-14.281,269.450,258.869
2021-01-17 02:00:00,0.000,194.574,268.457,259.696,158.848,19.842,0.000,0.000,0.626,-13.454,268.750,259.696
2021-01-17 03:00:00,0.000,188.643,267.157,260.782,103.326,6.193,0.000,0.000,0.626,-12.368,267.450,260.782
2021-01-17 04:00:00,0.000,189.122,268.057,262.054,89.224,-6.884,0.000,0.000,0.626,-11.096,268.350,262.054
2021-01-17 05:00:00,0.000,186.607,268.957,263.397,79.191,-15.799,0.000,0.000,0.626,-9.753,269.250,263.397
2021-01-17 06:00:00,0.000,184.995,268.857,264.731,59.772,-18.316,0.000,0.000,0.626,-8.419,269.150,264.731
2021-01-17 07:00:00,0.000,189.839,270.557,265.892,62.518,-16.944,0.000,0.000,0.626,-7.258,270.850,265.892
2021-01-17 08:00:00,0.000,192.016,271.757,266.842,64.478,-16.585,0.000,0.000,0.626,-6.308,272.050,266.842
2021-01-17 09:00:00,0.000,196.909,273.357,267.502,70.718,-15.268,0.000,0.000,0.626,-5.648,273.650,267.502
2021-01-17 10:00:00,0.000,195.195,272.557,268.290,48.992,-14.515,0.000,0.000,0.626,-4.860,272.850,268.290
2021-01-17 11:00:00,0.000,199.211,273.257,268.210,53.075,-13.297,0.000,0.000,0.626,-4.940,273.550,268.210
2021-01-17 12:00:00,0.000,202.189,273.657,267.797,57.600,-12.421,0.000,0.000,0.626,-5.353,273.950,267.797
2021-01-17 13:00:00,570.431,203.054,273.357,267.049,62.112,-12.443,0.000,0.000,0.626,-6.101,273.650,267.049
2021-01-17 14:00:00,543.122,205.121,273.657,266.037,76.444,-12.674,0.000,0.000,0.626,-7.113,273.950,266.037
2021-01-17 15:00:00,460.019,205.402,273.057,264.811,87.942,-5.064,0.000,0.000,0.626,-8.339,273.350,264.811
2021-01-17 16:00:00,359.590,206.550,272.957,263.369,114.231,14.700,0.000,0.000,0.626,-9.781,273.250,263.369
2021-01-17 17:00:00,256.491,215.874,274.957,261.903,146.121,18.464,0.000,0.000,0.626,-11.247,275.250,261.903
2021-01-17 18:00:00,161.706,214.130,274.557,260.475,164.830,20.807,0.000,0.000,0.626,-12.675,274.850,260.475
2021-01-17 19:00:00,84.576,211.070,273.857,259.268,179.749,22.689,0.000,0.000,0.626,-13.882,274.150,259.268
2021-01-17 20:00:00,32.490,205.498,271.857,258.319,190.340,24.005,0.000,0.000,0.626,-14.831,272.150,258.319
2021-01-17 21:00:00,6.241,201.190,270.757,257.714,195.113,24.596,0.000,0.000,0.626,-15.436,271.050,257.714
2021-01-17 22:00:00,0.000,200.663,270.557,257.742,194.322,24.484,0.000,0.000,0.626,-15.408,270.850,257.742
2021-01-17 23:00:00,0.000,199.169,269.957,257.625,193.594,24.382,0.000,0.000,0.626,-15.525,270.250,257.625
2021-01-18 00:00:00,0.000,196.547,269.044,257.863,191.261,24.078,0.000,0.000,0.626,-15.287,269.337,257.863
2021-01-18 01:00:00,0.000,194.602,268.357,258.473,185.596,17.151,0.000,0.000,0.626,-14.677,268.650,258.473
2021-01-18 02:00:00,0.000,192.728,267.457,259.422,142.374,11.634,0.000,0.000,0.626,-13.728,267.750,259.422
2021-01-18 03:00:00,0.000,192.184,267.157,260.636,106.135,0.896,0.000,0.000,0.626,-12.514,267.450,260.636
2021-01-18 04:00:00,0.000,187.556,265.257,262.065,50.345,-14.870,0.000,0.000,0.626,-11.085,265.550,262.065
2021-01-18 05:00:00,0.000,184.318,264.457,263.530,14.106,-19.146,0.000,0.000,0.626,-9.620,264.750,263.530
2021-01-18 06:00:00,0.000,190.567,266.357,264.595,26.221,-18.709,0.000,0.000,0.626,-8.555,266.650,264.595
2021-01-18 07:00:00,0.000,199.361,267.257,266.323,13.929,-18.740,0.000,0.000,0.626,-6.827,267.550,266.323
2021-01-18 08:00:00,0.000,198.018,268.057,267.203,12.512,-18.426,0.000,0.000,0.626,-5.947,268.350,267.203
2021-01-18 09:00:00,0.000,226.697,269.357,268.420,13.765,-18.469,0.000,0.002,0.626,-4.730,269.650,268.420
2021-01-18 10:00:00,0.000,229.715,269.757,268.877,14.363,-20.516,0.000,0.004,0.626,-4.273,270.050,268.877
2021-01-18 11:00:00,0.000,240.838,270.557,268.857,28.197,-20.855,0.000,0.008,0.626,-4.293,270.850,268.857
2021-01-18 12:00:00,0.000,252.605,270.757,268.581,35.255,-19.466,0.000,0.014,0.626,-4.569,271.050,268.581
2021-01-18 13:00:00,538.982,231.080,271.157,268.269,43.716,-8.579,0.000,0.015,0.626,-4.881,271.450,268.269
2021-01-18 14:00:00,481.063,242.518,271.457,267.372,56.468,5.128,0.000,0.016,0.626,-5.778,271.750,267.372
